2008,12.4,PG,Juan Dixon
2008,14.6,PG,Bobby Jackson
2002,20.7,SF,Michael Jordan*
2005,9,PF,Clifford Robinson
2005,8.6,C,Michael Ruffin
2008,8.6,PF,Bo Outlaw
2002,21.2,PG,Terrell Brandon
2008,13.5,PF,Andre Brown
2000,8.5,PG,Haywoode Workman
2006,10.7,C,Zeljko Rebraca
2001,3.8,SG,Tony Smith
2008,6.5,PG,Jeff McInnis
2009,0.4,C,Jake Voskuhl
2003,13.6,C,Vladimir Stepania
2007,11.3,PG,Sarunas Jasikevicius
2009,10.3,PG,Anthony Johnson
2001,14.9,PG,Sean Colson
2008,11.7,PF,Stephane Lasme
2006,14.5,SG,Jalen Rose
2004,8,PG,Robert Pack
2006,16.1,PG,Tony Delk
2007,16.4,C,Pape Sow
2009,10.7,SG,Morris Peterson
2005,11.9,PG,Travis Best
2007,11.6,PG,Darrick Martin
2007,-20.7,SG,Chris McCray
2001,6.4,SG,Nick Anderson
2003,6.2,PG,Chris Childs
2005,1.2,C,Derrick Coleman
2004,11.5,SF,DerMarr Johnson
2004,6.9,C,Corie Blount
2001,12.1,PF,Bill Curley
2005,8.4,PF,Jabari Smith
2001,11.1,PF,Sam Perkins
2006,8.2,C,Zendon Hamilton
2005,5.6,SF,Darvin Ham
2005,8.7,PG,Charlie Ward
2008,10,PG,Andre Owens
2000,10.7,PG,B.J. Armstrong
2006,12.7,C,P.J. Brown
2003,20.1,SF,Chris Owens
2007,16.9,PF,Chris Webber
2006,12.4,SF,Qyntel Woods
2005,9,SG,Lucious Harris
2003,10.2,PG,Brian Shaw
2008,16.2,C,Alonzo Mourning*
2005,15.9,PG,Anthony Goldwire
2006,6.1,PG,Aaron McKie
2000,13.9,PF,Mirsad Turkcan
2000,17.3,C,Rik Smits
2004,11.4,SG,Alvin Williams
2005,9.4,C,Curtis Borchardt
2006,11.8,SG,Voshon Lenard
2005,90.3,C,Jackie Butler
2003,12.7,PF,Chris Mills
2000,2.4,C,Aleksandar Radojevic
2006,2.1,SF,Jim Jackson
2003,-2.4,SG,Antoine Rigaudeau
2008,8.3,SF,Eric Piatkowski
2005,10.2,PG,Horace Jenkins
2001,3.3,C,Dalibor Bagaric
2007,13.2,C,Dale Davis
2004,17.8,SG,Dana Barros
2000,10,C,Jim McIlvaine
2003,16.1,PF,Christian Laettner
2002,7.8,SG,Felipe Lopez
2006,12.2,C,Alan Henderson
2002,11.3,SF,Rick Fox
2002,15,C,Ratko Varda
2000,8.8,SF,Sean Elliott
2005,11.1,PF,Tom Gugliotta
2005,17,PG,Omar Cook
2008,17.7,PG,Mike Wilks
2006,6.1,PG,Rick Brunson
2006,-6.2,PF,Samaki Walker
2005,11.3,C,Loren Woods
2007,12.7,PF,Corliss Williamson
2001,10.4,PG,Vonteego Cummings
2007,12.5,PF,Esteban Batista
2002,11.6,PF,Dickey Simpkins
2002,8.3,SF,Johnny Newman
2008,14,PF,Walter Herrmann
2005,33.7,PG,Luis Flores
2006,8.9,C,Mario Kasun
2002,3.1,SF,Sam Mack
2007,-48.6,C,Mile Ilic
2007,-22.1,C,Vitaly Potapenko
2004,14.9,C,Kevin Willis
2006,6.9,C,Ha Seung-Jin
2001,7.2,SG,Lavor Postell
2005,6.2,SF,Rodney White
2004,14.6,C,Jason Collier
2003,12.2,PG,Avery Johnson
2008,15.1,SG,Bonzi Wells
2009,6.8,PF,Stromile Swift
2004,12,PG,Raul Lopez
2009,11,SG,Tarence Kinsey
2003,8.3,C,Pat Burke
2008,8.8,SG,Taurean Green
2000,5.5,PF,Mark Hendrickson
2007,0.9,PF,Scott Padgett
2006,0.6,PF,Sharrod Ford
2009,9.8,PG,Roko Ukic
2009,-2.9,PG,Dee Brown
2007,2.4,SF,Eric Williams
2004,10.1,PG,Chris Whitney
2001,15.5,PG,Terry Porter
2003,10.4,SG,Adam Harrington
2008,10,SG,Derek Anderson
2001,8.3,SG,Kevin Edwards
2005,4.6,SF,Erik Daniels
2005,15,PG,Dan Dickau
2006,9.8,SF,Jiri Welsch
2000,3,C,Stanley Roberts
2003,17.8,C,David Robinson*
2000,11.7,PF,Grant Long
2002,7.2,SG,Jaren Jackson
2008,11,PG,Sam Cassell
2001,11.2,PF,Larry Johnson
2001,4.9,PG,Vernon Maxwell
2009,7.1,SG,Desmond Mason
2006,13.9,C,Marc Jackson
2001,7.6,PF,Otis Thorpe
2007,11.4,SG,Salim Stoudamire
2002,-0.9,SG,Isaac Fontaine
2001,10,SF,Chris Mullin*
2005,18.1,SG,Geno Carlisle
2009,15.7,SF,Demetris Nichols
2007,12,C,Jake Tsakalidis
2006,10.3,SF,Eddie Basden
2000,-0.4,C,A.J. Bramlett
2006,5.9,C,Antonio Davis
2008,9,SF,Anfernee Hardaway
2002,31.3,PG,Mike Penberthy
2007,9,PG,Gary Payton*
2003,8.4,PG,Igor Rakocevic
2004,21.7,SG,Ray Allen
2001,11.8,SG,Emanual Davis
2003,11,PG,Pepe Sanchez
2005,4.3,C,Daniel Santiago
2009,4.4,PG,Stephon Marbury
2001,0,PF,Anthony Miller
2007,9.5,PF,Viktor Khryapa
2004,5.6,C,Robert Archibald
2007,13.2,PF,Alexander Johnson
2002,13.6,SG,Courtney Alexander
2000,9.6,C,Todd Fuller
2000,4.2,SG,Dale Ellis
2007,10,SG,Allan Ray
2004,7.2,SF,Travis Hansen
2000,9.9,SF,Johnny Taylor
2006,6.8,SG,Doug Christie
2000,12.6,C,Michael Cage
2008,9.1,PG,Steve Francis
2001,10.8,C,Evan Eschmeyer
2004,1.5,C,Michael Stewart
2004,11.1,PG,Shammond Williams
2007,17.2,SG,Dajuan Wagner
2008,4.6,PG,Damon Stoudamire
2005,-4.3,SG,Kirk Penney
2003,11.5,C,Greg Ostertag
2009,10.3,SG,Cuttino Mobley
2007,4.3,C,Danny Fortson
2001,15.8,PG,Mookie Blaylock
2009,12.5,C,Jerome James
2006,9.2,PF,Lonny Baxter
2004,-1,PF,Ryan Humphrey
2005,12.5,PG,Milt Palacio
2008,15.3,C,Erick Dampier
2006,10.1,SG,Donell Taylor
2009,4,C,Lorenzen Wright
2009,10.3,PG,Javaris Crittenton
2005,22,PF,Michael Bradley
2008,-18.9,PG,Eddie Gill
2007,3.1,SF,Mike Hall
2009,4.3,PF,Austin Croshere
2006,11,PG,Andre Barrett
2008,8.6,C,David Harrison
2004,6.5,SF,Tremaine Fowlkes
2006,5.1,PG,Antonio Burks
2006,10.4,SG,Richie Frahm
2001,17.4,PF,Anthony Mason
2009,9,SF,Malik Rose
2006,12.5,SF,Darius Miles
2004,-7.8,PF,Popeye Jones
2009,7.6,PG,Jacque Vaughn
2000,12.5,PG,Eric Murdock
2007,8.5,C,Scot Pollard
2001,0.8,SF,Jamel Thomas
2001,16.7,PG,Paul McPherson
2006,7.6,C,Robert Whaley
2007,11.4,SG,Julius Hodge
2001,15.7,PF,J.R. Reid
2004,11.3,SF,Desmond Ferguson
2007,5,PF,Damir Markota
2005,12.2,PF,Rodney Rogers
2001,12.9,SF,Jerome Kersey
2002,10.7,SG,Mitch Richmond*
2002,10.9,SF,Tang Hamilton
2002,5.4,PG,William Avery
2008,7.6,PG,Smush Parker
2008,5.8,SF,Jeremy Richardson
2000,8.7,PF,Lari Ketner
2009,7.3,SG,Marko Jaric
2006,6,SF,Calbert Cheaney
2000,7.9,SF,Tyrone Corbin
2000,14.5,SF,Michael Smith
2002,9.4,PF,Cal Bowdler
2000,1,SG,Fred Vinson
2005,15.4,PF,Antoine Walker
2009,5,PF,Linton Johnson
2000,10.5,SF,Billy Owens
2005,10,SG,Kerry Kittles
2005,9.9,PF,Paul Shirley
2002,19.6,PG,Joe Crispin
2007,1.5,C,Randolph Morris
2001,12.8,C,Bryant Reeves
2004,2.3,SG,Jeff Trepagnier
2002,11.7,PF,Danny Manning
2006,12.1,SF,Sergei Monia
2008,2.6,C,Jelani McCoy
2005,17.8,SG,Ndudi Ebi
2004,5.1,C,Paul Grant
2000,25.2,SF,Antonio Lang
2006,6.6,C,Brian Grant
2007,12.5,SF,Luke Jackson
2008,12.3,SG,Gordan Giricek
2008,7.7,C,Chris Mihm
2008,2,SG,Morris Almond
2009,12.6,PG,Will Solomon
2002,9.8,SF,George McCloud
2008,10.9,SF,Ruben Patterson
2006,-1.1,SF,Noel Felix
2003,13.1,PF,Horace Grant
2001,11.1,SF,David Benoit
2001,20.7,C,Hakeem Olajuwon*
2005,10,PF,Mark Pope
2007,12.2,PF,Ivan McFarlin
2001,6.7,PF,Terry Davis
2007,4.5,C,Mark Madsen
2004,12.5,PG,Troy Hudson
2004,21.6,SF,Sean Lampley
2002,12.5,SF,Eddie Robinson
2000,12.5,SG,John Starks
2006,9.6,PG,Moochie Norris
2008,13.2,SF,Kirk Snyder
2005,13.1,PF,Lawrence Funderburke
2000,4.6,PF,Ryan Stack
2002,6.2,PG,Eldridge Recasner
2005,15.6,SF,Wesley Person
2009,10.8,C,Dikembe Mutombo*
2003,11.7,C,Shawn Kemp
2001,5.2,PF,Ruben Garces
2008,9.3,SF,Adrian Griffin
2008,11.4,PG,Brevin Knight
2009,14.5,C,Oleksiy Pecherov
2004,15.7,SF,Jonathan Bender
2008,-13,C,Justin Williams
2000,6.7,PG,Reggie Jordan
2005,11.6,PF,Torraye Braggs
2008,9,PF,Paul Davis
2009,11.5,C,Robert Swift
2004,7,C,Cherokee Parks
2009,-12.6,C,Cheikh Samb
2004,15.4,PF,Jerome Williams
2004,7.4,PG,Doug Overton
2005,8.8,SG,Cory Alexander
2004,7.3,SF,Glen Rice
2000,11.4,PG,Charles Jones
2003,12.9,C,Soumaila Samake
2000,16.1,PF,Lorenzo Williams
2001,11.2,PF,A.C. Green
2001,9.8,SF,Detlef Schrempf
2000,15,SF,Lazaro Borrell
2006,10.1,SF,Rawle Marshall
2009,5.7,PG,Speedy Claxton
2007,6.3,PF,Wayne Simien
2000,8.4,PF,Dennis Rodman*
2004,21.7,C,Leon Smith
2003,-9.1,SF,Kirk Haston
2005,8.4,C,Elden Campbell
2001,3.7,PG,Michael Hawkins
2007,10.3,SG,Fred Jones
2000,6.8,C,Joe Kleine
2000,7.8,PG,Khalid Reeves
2005,16.5,PF,Zarko Cabarkapa
2006,11,PF,Stanislav Medvedenko
2008,10,SF,Ira Newble
2001,11.8,SG,Trajan Langdon
2001,9.4,PG,Brent Price
2003,13.9,C,Keon Clark
2006,14.8,SG,Brent Barry
2002,2,C,Dean Garrett
2009,9.4,PG,Tyronn Lue
2005,12.1,SF,Latrell Sprewell
2000,-12.4,PG,Jason Miskiri
2004,-6.6,C,Cezary Trybanski
2009,9.8,SG,Alex Acker
2001,9.3,SG,Mario Elie
2001,7.5,SF,Hanno Mottola
2002,7.1,C,Chris Dudley
2004,11.1,PF,Donnell Harvey
2007,10.9,C,Mike Sweetney
2008,18.8,SF,Metta World
2005,16.7,SG,Fred Hoiberg
2001,8.1,SF,Mike Smith
2001,4.2,SG,Doug West
2004,8.4,SF,Theron Smith
2007,5,PF,Othella Harrington
2004,9,C,Sean Rooks
2000,16.3,SG,Jeff Hornacek
2002,12,SG,Dell Curry
2008,6.6,PF,Kaniel Dickens
2006,12.2,C,Eddie Griffin
2001,-0.5,PG,Muggsy Bogues
2001,14.7,PG,Vinny Del
2007,8,PG,Keith McLeod
2001,8.3,C,Isaac Austin
2000,8.8,PG,Drew Barry
2005,11.7,SG,Tony Bobbitt
2002,0.8,C,Felton Spencer
2007,6.6,C,James Lang
2003,17.7,SG,Allan Houston
2004,11.1,SG,Kendall Gill
2006,6.8,C,Michael Olowokandi
2002,11.2,SF,Danny Ferry
2001,16.7,PG,Mahmoud Abdul-Rauf
2008,10.4,C,Raef LaFrentz
2000,1.1,SG,Marcus Brown
2009,5.5,PG,Sean Singletary
2006,-2.1,C,Maciej Lampe
2000,6.6,C,Will Perdue
2003,12.5,C,Predrag Drobnjak
2006,,SG,Alex Scales
2009,-8.3,PF,Cedric Simmons
2001,10.7,PG,Sam Jacobson
2003,14.7,C,Rasho Nesterovic
2000,11.2,SF,Derrick McKey
2005,10.9,PG,Darrell Armstrong
2008,9.6,PF,Robert Horry
2001,11.8,PG,Mark Jackson
2003,10.6,C,Efthimi Rentzias
2008,-2.4,SG,Keith Langford
2003,14.9,C,Todd MacCulloch
2002,11.3,PF,Antonis Fotsis
2008,3.1,PG,Eric Snow
2002,10.3,SG,Dan Majerle
2001,12.2,SF,Kornel David
2003,19.2,PF,Reggie Slater
2001,9,SF,Tyrone Nesby
2007,13.9,C,Uros Slokar
2003,8.3,C,Travis Knight
2007,6.7,C,Melvin Ely
2001,-1.9,SF,Jamal Robinson
2004,11.6,SF,John Wallace
2001,10.5,C,Zan Tabak
2001,4.1,PF,Steve Goodrich
2004,-9.2,C,Olden Polynice
2007,11.6,SF,Dijon Thompson
2003,15.3,SF,Scottie Pippen*
2001,16.3,SF,Don MacLean
2006,9.9,C,Michael Doleac
2002,6,PG,Dean Oliver
2005,-0.2,PG,Maurice Baker
2000,9.9,PF,Tom Hammonds
2006,10,PG,Howard Eisley
2005,8.2,C,Peter John
2006,9.1,PG,Mateen Cleaves
2000,9.4,SF,Dennis Scott
2004,7.4,SF,Chris Jefferies
2000,8,PG,Rex Walters
2005,5.1,SF,Michael Curry
2003,6.4,PG,Junior Harrington
2001,12,PG,Elliot Perry
2009,10.2,SG,Luther Head
2004,15,C,Jamal Sampson
2004,12.4,PF,Alton Ford
2008,11.3,SG,Damon Jones
2007,12.3,C,Kelvin Cato
2006,6.7,PG,Reece Gaines
2008,12.4,PF,Bostjan Nachbar
2000,8.3,C,John Salley
2003,18,SF,Jamal Mashburn
2005,-12.1,C,Pavel Podkolzin
2005,9.7,SF,Kedrick Brown
2000,14.1,C,Keith Closs
2001,10.3,PG,Erick Barkley
2007,-1.8,PF,Steven Smith
2004,9.3,C,Scott Williams
2009,10.1,PG,Mike Taylor
2002,12.3,PG,Steve Kerr
2000,14,PF,Terry Cummings
2007,16.2,SF,Bernard Robinson
2007,9,PF,David Noel
2004,11.9,C,Jahidi White
2006,11.8,SG,Laron Profit
2005,9,PF,Clarence Weatherspoon
2007,13.8,SG,Bracey Wright
2001,10.2,C,Jamie Feick
2003,11.3,C,Andrew DeClercq
2008,10.3,SF,Wally Szczerbiak
2005,11.6,SG,David Wesley
2002,10.1,PF,Don Reid
2006,10.5,SG,Melvin Sanders
2005,14,SG,Dion Glover
2002,14.5,PG,John Crotty
2007,9.4,PF,Aaron Williams
2000,11.7,PF,Andrae Patterson
2005,11.6,PF,Marcus Fizer
2002,7.7,SF,Donny Marshall
2009,9.5,SF,Ime Udoka
2009,12.3,SF,Jermareo Davidson
2003,15.6,SG,Nick Van
2005,8,SG,Jermaine Jackson
2004,11.6,SF,Bryon Russell
2002,7.8,PF,Antonio Harvey
2000,15.1,C,Chris Anstey
2004,5.1,SF,Dan Langhi
2003,14.7,SG,Oscar Torres
2004,12.2,SF,Lee Nailon
2003,-8.4,C,Mengke Bateer
2005,9.8,SF,Stacey Augmon
2004,16.1,PF,Toni Kukoc
2005,13.7,SF,Lamond Murray
2005,7,SG,Steve Smith
2003,1.2,PF,Ruben Wolkowyski
2002,14.5,C,Shawnelle Scott
2003,7.2,PG,Randy Brown
2000,11.3,PF,Pete Chilcutt
2000,-5,SG,David Wingate
2004,0,SG,Hubert Davis
2003,9.2,C,Tony Massenburg
2006,6.9,PG,Zoran Planinic
2002,13.1,SF,Walt Williams
2000,-9.2,SF,Rodrick Rhodes
2001,3.7,C,Luc Longley
2007,3.2,SF,Jumaine Jones
2002,5.8,C,Eric Montross
2000,17.3,PG,Kevin Johnson
2007,19.1,PF,Sean May
2006,9.1,SF,Bruce Bowen
2002,21.9,PG,John Stockton*
2006,11.7,PF,James Thomas
2003,8.8,PG,Bimbo Coles
2009,14.6,SF,James White
2006,12.1,C,Mark Blount
2002,-1.6,C,Matt Geiger
2009,6.3,SF,Greg Buckner
2009,17.2,SG,Rashad McCants
2004,10.1,C,Wang Zhizhi
2000,15.6,SG,Michael Dickerson
2002,19.1,SG,Derrick Dial
2005,16.6,SG,Reggie Miller*
2004,8.1,PF,Charles Oakley
2005,12,C,Robert Traylor
2005,10.6,SG,Donta Smith
2005,9.4,SF,Ron Mercer
2006,13.8,SF,Keith Van
2009,19.8,C,Courtney Sims
2000,15.5,C,Oliver Miller
2001,8.7,SF,Chucky Brown
2001,12.5,PG,Ron Harper
2004,11.8,PG,Rod Strickland
2005,9.7,C,Jackson Vroman
2002,10,PG,Greg Anthony
2006,10.2,PG,Gerald Fitch
2006,11,C,Boniface N'Dong
2001,22.8,PG,Gary Grant
2008,12.4,PF,Ben Wallace
2008,9.9,SG,Guillermo Diaz
2005,8.1,SG,Erick Strickland
2000,4.3,C,Mark West
2003,3.6,SF,Art Long
2001,-2.8,C,John Coker
2008,-3.3,SG,Orien Greene
2001,9.9,C,Dan McClintock
2006,-28.1,SG,Charles Smith
2002,9.1,SF,LaPhonso Ellis
2001,0.9,SF,Roshown McLeod
2006,3.5,C,John Thomas
2000,-3.9,SG,Kiwane Garris
2002,3.8,SG,Larry Robinson
2008,0.1,SF,Billy Thomas
2004,8.2,PF,Tyrone Hill
2005,15.6,PG,Yuta Tabuse
2008,3.4,SF,Bobby Jones
2004,0.5,PF,Pat Garrity
2009,5.1,PG,Chucky Atkins
2008,17.5,SF,Ronald Dupree
2008,19.8,PF,Nick Fazekas
2009,32,C,Mouhamed Sene
2006,-2.4,SG,Matt Walsh
2005,15.3,PF,Jerome Moiso
2004,9.7,SF,George Lynch
2004,11.8,SG,Anthony Peeler
2001,16.8,PF,Loy Vaught
2006,6.4,C,John Edwards
2000,9.4,SG,Rex Chapman
2005,14,SG,Jon Barry
2006,-3,PG,Randy Livingston
2000,11.2,SG,Rodney Buford
2003,2.6,PG,Kenny Satterfield
2003,15.9,SF,Gary Trent
2009,8,PF,Dwayne Jones
2006,9.8,SF,Justin Reed
2008,10,SG,Kareem Rush
2003,-1.1,PF,Mark Bryant
2000,0.5,PF,DeMarco Johnson
2006,15.5,C,Martynas Andriuskevicius
2002,-9.7,C,Ernest Brown
2000,5.5,C,Benoit Benjamin
2009,10.9,C,Calvin Booth
2002,11.2,C,Olumide Oyedeji
2002,8,SF,Jud Buechler
2005,10.4,C,Obinna Ekezie
2000,16.9,C,Patrick Ewing*
2004,-3.5,PG,J.R. Bremer
2001,17.7,C,Vlade Divac
2004,-4.7,SG,Alex Garcia
2005,-12.9,SG,Ibo Kutluay
2000,14.2,SF,Scott Burrell
2005,1.2,C,Bruno Sundov
2000,17.1,PF,Chris Gatling
2009,18.9,PF,Donyell Marshall
2007,4.8,C,Jared Reiner
2007,10.7,SF,Jarvis Hayes
2007,12.1,PF,Jorge Garbajosa
2007,8,SF,Yaroslav Korolev
2009,10.9,PF,Yi Jianlian
2008,12,PF,James Posey
2005,4,PG,Jamison Brewer
2007,13.4,PF,Lawrence Roberts
2000,9,C,Pervis Ellison
2006,5.9,SF,Walter McCarty
2005,14.8,SF,Ansu Sesay
2006,11.2,C,Vin Baker
2003,4.7,C,Greg Foster
2007,7.4,SG,Robert Hite
2001,16.3,SG,Chris Carr
2003,20.5,C,Arvydas Sabonis*
2000,7.4,PG,Rusty LaRue
2001,0,SF,Andy Panko
2006,5.1,SF,Terence Morris
2004,4.5,PG,Bryce Drew
2009,8,PG,Anthony Roberson
2000,14,PF,Armen Gilliam
2007,8.3,C,Rafael Araujo
2008,7.6,SG,Eddie Jones
2000,10.6,PF,Etdrick Bohannon
2001,6.2,SF,Cedric Henderson
2003,7.3,C,Amal McCaskill
2009,4.8,PF,Walter Sharpe
2002,0.3,SG,Tariq Abdul-Wahad
2004,18.5,SG,Bob Sura
2000,13.4,SF,Gerard King
2003,3.1,C,John Amaechi
2006,10.6,SF,Nikoloz Tskitishvili
2005,11.7,SG,Casey Jacobsen
2004,5.5,SG,Brandon Armstrong
2009,7.6,SG,Gabe Pruitt
2009,17,PG,Quincy Douby
2007,6.3,PF,Maurice Taylor
2004,13.3,C,Mamadou N'Diaye
2003,16.3,SF,Mark Strickland
2003,3.4,SG,Joseph Forte
2005,13,C,Etan Thomas
2001,9.2,PG,Ira Bowman
2006,8.3,SG,Arvydas Macijauskas
2004,4.8,SG,Maurice Carter
2003,-9,PG,A.J. Guyton
2000,-25.5,PF,Mario Bennett
2007,13.1,C,Shareef Abdur-Rahim
2001,16.4,SF,Cedric Ceballos
2001,-21.3,C,Garth Joseph
2001,11.8,SG,Isaiah Rider
2005,2.9,PG,Kenny Anderson
2003,9.2,PG,Matt Maloney
2006,6,PG,Aaron Miles
2007,14.7,SF,Matt Harpring
2003,18.3,C,Shawn Bradley
2004,17.8,PF,Karl Malone*
2009,-6.3,C,Adonal Foyle
2000,13.8,SG,Bryant Stith
2001,11.9,SF,Tracy Murray
2003,28.8,PF,Chris Crawford
2005,7.4,SF,Damone Brown
2007,15.1,PG,Earl Boykins
2002,11.2,PF,Jason Caffey
2002,11.6,SG,Norm Richardson
2006,3.1,C,Ervin Johnson
2002,6.8,PF,Matt Bullard
2002,9.4,SF,Sam Mitchell
2000,10.2,SF,Joe Stephens
2005,9.2,SF,Shandon Anderson